"datum_vysledku";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni_primarni";"pocet_testu_u_pozitivnich";"pocet_opakovanych"
"2020-10-02";"CZ0524";"N/A";"M";"0-19";"1";"2";"1"
"2020-10-12";"CZ0207";"Mlad· Boleslav";"M";"20-64";"13";"29";"16"
"2020-10-13";"CZ0722";"UherskÈ HradiötÏ";"M";"20-64";"29";"63";"34"
"2020-09-16";"CZ0100";"Praha";"M";"0-19";"41";"108";"67"
"2020-09-11";"CZ020B";"Dob¯Ìö";"Z";"0-19";"";"2";""
"2020-04-05";"CZ0803";"HavÌ¯ov";"Z";"20-64";"";"6";""
"2020-10-10";"CZ0635";"VelkÈ Mezi¯ÌËÌ";"Z";"0-19";"1";"2";"1"
"2020-10-13";"CZ0523";"JaromÏ¯";"M";"0-19";"2";"4";"2"
"2020-05-11";"CZ0644";"B¯eclav";"Z";"65+";"";"1";""
"2020-10-14";"CZ0513";"N/A";"Z";"65+";"1";"2";"1"
"2020-08-07";"CZ0315";"Prachatice";"M";"0-19";"";"2";""
"2020-10-04";"CZ0513";"Turnov";"Z";"65+";"1";"2";"1"
"2020-04-29";"CZ0521";"Hradec Kr·lovÈ";"Z";"20-64";"";"8";""
"2020-08-06";"CZ0100";"Praha";"M";"65+";"";"3";""
"2020-04-17";"CZ0632";"Jihlava";"Z";"20-64";"";"1";""
"2020-08-01";"CZ0206";"MÏlnÌk";"M";"0-19";"";"1";""
"2020-09-04";"CZ0635";"VelkÈ Mezi¯ÌËÌ";"Z";"65+";"";"1";""
"2020-09-22";"CZ0209";"ÿÌËany";"M";"20-64";"7";"21";"14"
"2020-03-31";"CZ0723";"VsetÌn";"Z";"20-64";"";"2";""
"2020-07-08";"CZ0643";"älapanice";"Z";"20-64";"";"4";""
"2020-05-15";"CZ0804";"Kop¯ivnice";"M";"20-64";"";"1";""
"2020-03-26";"CZ0100";"Praha";"M";"20-64";"28";"94";"66"
"2020-04-14";"CZ0631";"HavlÌËk˘v Brod";"M";"65+";"";"3";""
"2020-04-22";"CZ0631";"ChotÏbo¯";"Z";"65+";"";"2";""
"2020-08-27";"CZ0644";"HustopeËe";"Z";"20-64";"";"2";""
"2020-04-30";"CZ0412";"Ostrov";"M";"65+";"";"2";""
"2020-06-05";"CZ0722";"Uhersk˝ Brod";"Z";"20-64";"";"1";""
"2020-09-30";"CZ0534";"»esk· T¯ebov·";"Z";"0-19";"1";"2";"1"
"2020-10-03";"CZ0513";"Fr˝dlant";"Z";"65+";"1";"2";"1"
"2020-05-03";"CZ0724";"Vizovice";"Z";"0-19";"";"4";""
"2020-10-01";"CZ0424";"Louny";"Z";"20-64";"";"1";""
"2020-10-13";"CZ0523";"Broumov";"Z";"20-64";"9";"22";"13"
"2020-03-24";"CZ0533";"PoliËka";"M";"20-64";"1";"2";"1"
"2020-07-20";"CZ0100";"Praha";"M";"65+";"1";"5";"4"
"2020-03-16";"CZ0532";"Pardubice";"M";"20-64";"1";"3";"2"
"2020-10-09";"CZ0423";"Lovosice";"Z";"0-19";"1";"2";"1"
"2020-08-27";"CZ0643";"Ku¯im";"M";"0-19";"";"1";""
"2020-04-17";"CZ0721";"KromÏ¯Ìû";"Z";"20-64";"";"6";""
"2020-05-17";"CZ0325";"N˝¯any";"M";"20-64";"";"3";""
"2020-09-02";"CZ0641";"Blansko";"M";"65+";"1";"2";"1"
"2020-05-16";"CZ020A";"»ernoöice";"M";"20-64";"";"7";""
"2020-05-05";"CZ0202";"Beroun";"Z";"20-64";"";"1";""
"2020-06-15";"CZ0803";"Orlov·";"M";"0-19";"";"2";""
"2020-07-18";"CZ0803";"BohumÌn";"M";"65+";"";"2";""
"2020-10-11";"CZ0523";"N·chod";"M";"0-19";"1";"2";"1"
"2020-09-13";"CZ0805";"Opava";"Z";"20-64";"1";"2";"1"
"2020-10-09";"CZ0715";"Z·b¯eh";"Z";"65+";"2";"2";"0"
"2020-08-22";"CZ0804";"Kop¯ivnice";"M";"20-64";"";"1";""
"2020-06-18";"CZ0411";"Cheb";"Z";"20-64";"";"1";""
"2020-10-01";"CZ0325";"N˝¯any";"Z";"65+";"1";"2";"1"
"2020-09-02";"CZ0631";"HavlÌËk˘v Brod";"M";"20-64";"2";"4";"2"
"2020-09-17";"CZ0712";"Litovel";"M";"0-19";"";"2";""
"2020-09-30";"CZ0531";"Chrudim";"M";"20-64";"6";"10";"4"
"2020-05-16";"CZ0805";"Krava¯e";"M";"20-64";"";"1";""
"2020-03-30";"CZ0421";"DÏËÌn";"Z";"20-64";"1";"5";"4"
"2020-08-14";"CZ0713";"ProstÏjov";"M";"20-64";"2";"6";"4"
"2020-06-29";"CZ0532";"Holice";"M";"20-64";"";"1";""
"2020-07-30";"CZ0514";"Turnov";"M";"20-64";"1";"2";"1"
"2020-04-06";"CZ0806";"Ostrava";"M";"20-64";"1";"9";"8"
"2020-05-27";"CZ0805";"HluËÌn";"Z";"20-64";"";"2";""
"2020-09-07";"CZ0712";"Olomouc";"Z";"20-64";"1";"19";"18"
"2020-05-06";"CZ0642";"Brno";"M";"0-19";"";"3";""
"2020-04-27";"CZ0712";"UniËov";"M";"20-64";"";"38";""
"2020-07-31";"CZ0802";"Jablunkov";"M";"20-64";"5";"10";"5"
"2020-09-15";"CZ0522";"JiËÌn";"M";"20-64";"5";"10";"5"
"2020-09-04";"CZ0512";"Jablonec nad Nisou";"Z";"65+";"1";"3";"2"
"2020-04-20";"CZ0311";"»eskÈ BudÏjovice";"Z";"20-64";"";"2";""
"2020-08-20";"CZ0311";"T˝n nad Vltavou";"Z";"20-64";"";"2";""
"2020-07-07";"CZ0642";"Brno";"M";"65+";"";"1";""
"2020-10-11";"CZ0425";"LitvÌnov";"Z";"65+";"1";"2";"1"
"2020-06-10";"CZ0712";"UniËov";"Z";"20-64";"2";"4";"2"
"2020-06-27";"CZ020A";"»ernoöice";"M";"20-64";"1";"7";"6"
"2020-05-06";"CZ0202";"Ho¯ovice";"Z";"20-64";"";"2";""
"2020-09-15";"CZ0209";"ÿÌËany";"M";"20-64";"3";"8";"5"
"2020-04-02";"CZ0532";"P¯elouË";"Z";"20-64";"";"1";""
"2020-09-13";"CZ0806";"Ostrava";"M";"20-64";"4";"10";"6"
"2020-10-03";"CZ0804";"Odry";"M";"65+";"";"1";""
"2020-09-20";"CZ0322";"Klatovy";"M";"0-19";"1";"2";"1"
"2020-09-18";"CZ0532";"Pardubice";"Z";"0-19";"2";"4";"2"
"2020-10-11";"CZ0531";"Chrudim";"M";"20-64";"4";"8";"4"
"2020-04-10";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"";"8";""
"2020-04-03";"CZ0423";"Roudnice nad Labem";"M";"65+";"";"2";""
"2020-09-28";"CZ0204";"KolÌn";"Z";"20-64";"2";"2";"0"
"2020-06-08";"CZ0511";"»esk· LÌpa";"Z";"20-64";"";"1";""
"2020-09-17";"CZ0631";"HavlÌËk˘v Brod";"Z";"65+";"1";"2";"1"
"2020-03-20";"CZ099Y";"N/A";"Z";"20-64";"";"1";""
"2020-08-31";"CZ0803";"HavÌ¯ov";"M";"20-64";"";"1";""
"2020-10-08";"CZ0712";"äternberk";"Z";"20-64";"3";"9";"6"
"2020-04-26";"CZ0427";"⁄stÌ nad Labem";"M";"65+";"";"3";""
"2020-09-02";"CZ0712";"Olomouc";"M";"20-64";"";"7";""
"2020-09-11";"CZ0635";"éÔ·r nad S·zavou";"M";"0-19";"";"3";""
"2020-10-15";"CZ0645";"Kyjov";"Z";"20-64";"22";"43";"21"
"2020-08-19";"CZ0803";"BohumÌn";"M";"20-64";"";"2";""
"2020-06-08";"CZ0722";"UherskÈ HradiötÏ";"M";"0-19";"";"1";""
"2020-05-13";"CZ0713";"ProstÏjov";"M";"0-19";"1";"2";"1"
"2020-08-15";"CZ0803";"N/A";"M";"65+";"";"1";""
"2020-07-18";"CZ0722";"Uhersk˝ Brod";"Z";"20-64";"";"1";""
"2020-04-04";"CZ0715";"äumperk";"M";"65+";"1";"3";"2"
"2020-09-18";"CZ0207";"Mnichovo HradiötÏ";"Z";"20-64";"";"1";""
"2020-10-11";"CZ0513";"Liberec";"Z";"20-64";"29";"65";"36"
"2020-06-30";"CZ0804";"Odry";"M";"20-64";"";"2";""
"2020-06-30";"CZ0803";"BohumÌn";"M";"0-19";"2";"2";"0"
"2020-07-02";"CZ0713";"ProstÏjov";"M";"20-64";"";"1";""
"2020-07-28";"CZ0806";"Ostrava";"Z";"65+";"1";"4";"3"
"2020-10-13";"CZ0313";"DaËice";"Z";"20-64";"1";"2";"1"
"2020-04-03";"CZ0422";"Chomutov";"Z";"20-64";"1";"5";"4"
"2020-09-27";"CZ0721";"KromÏ¯Ìû";"M";"20-64";"1";"4";"3"
"2020-09-10";"CZ0208";"Nymburk";"M";"20-64";"2";"7";"5"
"2020-05-22";"CZ0533";"Svitavy";"Z";"20-64";"";"1";""
"2020-06-14";"CZ0203";"Kladno";"Z";"20-64";"1";"4";"3"
"2020-10-04";"CZ0802";"Fr˝dek-MÌstek";"Z";"0-19";"1";"2";"1"
"2020-05-20";"CZ0802";"T¯inec";"M";"20-64";"";"4";""
"2020-10-09";"CZ0201";"Vlaöim";"M";"0-19";"2";"4";"2"
"2020-10-13";"CZ0522";"Nov· Paka";"Z";"20-64";"3";"6";"3"
"2020-07-16";"CZ0805";"HluËÌn";"M";"20-64";"2";"4";"2"
"2020-08-22";"CZ0311";"»eskÈ BudÏjovice";"Z";"65+";"1";"2";"1"
"2020-06-17";"CZ020B";"P¯Ìbram";"M";"20-64";"";"1";""
"2020-09-02";"CZ020B";"P¯Ìbram";"Z";"0-19";"1";"1";"0"
"2020-09-24";"CZ0206";"MÏlnÌk";"Z";"20-64";"7";"15";"8"
"2020-09-21";"CZ0523";"Broumov";"M";"20-64";"2";"5";"3"
"2020-08-07";"CZ0209";"ÿÌËany";"Z";"20-64";"2";"3";"1"
"2020-06-22";"CZ020A";"»ernoöice";"Z";"20-64";"";"5";""
"2020-05-22";"CZ0635";"VelkÈ Mezi¯ÌËÌ";"M";"65+";"";"1";""
"2020-09-08";"CZ0806";"Ostrava";"Z";"20-64";"3";"14";"11"
"2020-10-15";"CZ0206";"MÏlnÌk";"M";"0-19";"2";"3";"1"
"2020-04-29";"CZ0323";"PlzeÚ";"M";"65+";"";"1";""
"2020-05-04";"CZ0642";"Brno";"Z";"20-64";"2";"29";"27"
"2020-04-21";"CZ0315";"Prachatice";"Z";"65+";"";"2";""
"2020-08-19";"CZ0422";"Chomutov";"M";"0-19";"";"1";""
"2020-07-15";"CZ0712";"Olomouc";"M";"20-64";"";"1";""
"2020-06-05";"CZ0634";"T¯ebÌË";"Z";"65+";"";"1";""
"2020-08-31";"CZ0722";"UherskÈ HradiötÏ";"M";"20-64";"";"9";""
"2020-09-01";"CZ020A";"»ernoöice";"Z";"65+";"1";"2";"1"
"2020-04-03";"CZ0712";"UniËov";"Z";"20-64";"1";"5";"4"
"2020-04-06";"CZ0311";"»eskÈ BudÏjovice";"M";"20-64";"";"1";""
"2020-10-06";"CZ0715";"äumperk";"M";"65+";"1";"2";"1"
"2020-04-16";"CZ0413";"Sokolov";"M";"20-64";"1";"2";"1"
"2020-08-28";"CZ0712";"Olomouc";"Z";"20-64";"";"10";""
"2020-08-10";"CZ0723";"VsetÌn";"M";"20-64";"1";"2";"1"
"2020-09-20";"CZ0645";"VeselÌ nad Moravou";"Z";"0-19";"1";"2";"1"
"2020-09-01";"CZ0206";"Kralupy nad Vltavou";"Z";"20-64";"1";"5";"4"
"2020-06-24";"CZ0802";"Jablunkov";"Z";"65+";"";"1";""
"2020-10-15";"CZ0324";"Nepomuk";"M";"20-64";"1";"2";"1"
"2020-05-16";"CZ0642";"Brno";"M";"20-64";"";"4";""
"2020-04-25";"CZ0805";"Opava";"Z";"65+";"";"1";""
"2020-04-30";"CZ0804";"Nov˝ JiËÌn";"M";"20-64";"";"2";""
"2020-08-21";"CZ0201";"Beneöov";"M";"20-64";"1";"3";"2"
"2020-10-14";"CZ0805";"N/A";"Z";"0-19";"2";"4";"2"
"2020-04-27";"CZ0514";"Jilemnice";"Z";"20-64";"";"2";""
"2020-10-08";"CZ0422";"N/A";"M";"20-64";"1";"2";"1"
"2020-10-16";"CZ0534";"Kr·lÌky";"Z";"65+";"1";"2";"1"
"2020-10-09";"CZ0313";"Jind¯ich˘v Hradec";"Z";"65+";"3";"6";"3"
"2020-09-10";"CZ0646";"Slavkov u Brna";"Z";"0-19";"";"2";""
"2020-09-23";"CZ0423";"Lovosice";"Z";"20-64";"5";"12";"7"
"2020-03-16";"CZ0412";"Karlovy Vary";"M";"20-64";"";"1";""
"2020-04-17";"CZ0423";"LitomÏ¯ice";"M";"65+";"";"1";""
"2020-08-11";"CZ0208";"Lys· nad Labem";"M";"0-19";"";"1";""
"2020-07-11";"CZ0632";"Jihlava";"Z";"20-64";"";"3";""
"2020-10-13";"CZ0316";"Strakonice";"M";"20-64";"6";"8";"2"
"2020-10-08";"CZ0321";"Domaûlice";"M";"20-64";"8";"14";"6"
"2020-10-05";"CZ0422";"KadaÚ";"M";"65+";"1";"2";"1"
"2020-09-10";"CZ020B";"SedlËany";"M";"20-64";"";"1";""
"2020-05-19";"CZ0523";"Broumov";"M";"20-64";"";"1";""
"2020-10-16";"CZ0423";"N/A";"Z";"0-19";"1";"1";"0"
"2020-09-26";"CZ0805";"HluËÌn";"M";"0-19";"";"1";""
"2020-09-29";"CZ0325";"Kralovice";"Z";"20-64";"1";"4";"3"
"2020-10-15";"CZ0723";"N/A";"Z";"0-19";"4";"5";"1"
"2020-06-23";"CZ0803";"»esk˝ TÏöÌn";"Z";"20-64";"2";"6";"4"
"2020-04-14";"CZ0203";"Slan˝";"Z";"0-19";"";"1";""
"2020-09-22";"CZ0325";"N˝¯any";"Z";"0-19";"1";"2";"1"
"2020-07-17";"CZ0647";"Znojmo";"M";"20-64";"8";"4";"-4"
"2020-04-17";"CZ0411";"Cheb";"M";"20-64";"";"1";""
"2020-09-03";"CZ0806";"Ostrava";"M";"20-64";"7";"19";"12"
"2020-06-23";"CZ0411";"Cheb";"M";"20-64";"";"2";""
"2020-04-13";"CZ020B";"SedlËany";"M";"20-64";"";"2";""
"2020-09-04";"CZ020A";"»ernoöice";"Z";"20-64";"3";"10";"7"
"2020-07-30";"CZ0202";"Beroun";"Z";"20-64";"2";"5";"3"
"2020-08-11";"CZ0514";"Jilemnice";"M";"20-64";"1";"4";"3"
"2020-05-21";"CZ0713";"ProstÏjov";"M";"0-19";"";"2";""
"2020-09-16";"CZ0412";"Ostrov";"Z";"0-19";"2";"4";"2"
"2020-09-22";"CZ020B";"SedlËany";"Z";"20-64";"2";"5";"3"
"2020-09-27";"CZ0100";"Praha";"M";"20-64";"85";"201";"116"
"2020-05-19";"CZ0646";"Vyökov";"M";"20-64";"";"1";""
"2020-04-24";"CZ0512";"Jablonec nad Nisou";"Z";"20-64";"";"1";""
"2020-04-08";"CZ0642";"Brno";"M";"65+";"";"6";""
"2020-10-12";"CZ0721";"Holeöov";"Z";"20-64";"3";"6";"3"
"2020-07-01";"CZ0712";"Olomouc";"Z";"20-64";"";"22";""
"2020-10-16";"CZ0534";"N/A";"Z";"0-19";"2";"2";"0"
"2020-04-30";"CZ0802";"Fr˝dek-MÌstek";"M";"65+";"";"2";""
"2020-07-10";"CZ0317";"T·bor";"M";"0-19";"2";"4";"2"
"2020-10-06";"CZ0523";"NovÈ MÏsto nad MetujÌ";"Z";"20-64";"1";"3";"2"
"2020-10-09";"CZ0421";"DÏËÌn";"Z";"65+";"2";"4";"2"
"2020-10-04";"CZ0208";"Nymburk";"M";"0-19";"1";"3";"2"
"2020-06-13";"CZ0803";"Orlov·";"M";"20-64";"3";"8";"5"
"2020-09-21";"CZ0533";"PoliËka";"Z";"20-64";"2";"6";"4"
"2020-04-15";"CZ0712";"Olomouc";"M";"20-64";"";"13";""
"2020-10-05";"CZ0311";"TrhovÈ Sviny";"M";"65+";"1";"2";"1"
"2020-07-28";"CZ0721";"KromÏ¯Ìû";"M";"20-64";"1";"3";"2"
"2020-04-29";"CZ0724";"LuhaËovice";"M";"65+";"";"2";""
"2020-03-26";"CZ0802";"Fr˝dek-MÌstek";"Z";"0-19";"";"1";""
"2020-09-09";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"65+";"1";"3";"2"
"2020-09-29";"CZ0634";"T¯ebÌË";"M";"65+";"";"1";""
"2020-08-20";"CZ0204";"KolÌn";"M";"20-64";"1";"21";"20"
"2020-09-16";"CZ0314";"PÌsek";"Z";"0-19";"2";"4";"2"
"2020-09-11";"CZ0411";"Cheb";"Z";"20-64";"4";"12";"8"
"2020-08-25";"CZ0715";"Z·b¯eh";"M";"65+";"1";"2";"1"
"2020-10-11";"CZ0804";"Kop¯ivnice";"M";"20-64";"8";"22";"14"
"2020-07-14";"CZ0803";"HavÌ¯ov";"Z";"20-64";"3";"17";"14"
"2020-09-12";"CZ0512";"Jablonec nad Nisou";"M";"20-64";"4";"8";"4"
"2020-10-11";"CZ0204";"KolÌn";"M";"0-19";"4";"12";"8"
"2020-09-25";"CZ0321";"Stod";"M";"20-64";"2";"4";"2"
"2020-06-29";"CZ0802";"Jablunkov";"M";"65+";"";"1";""
"2020-07-29";"CZ0209";"ÿÌËany";"Z";"20-64";"2";"4";"2"
"2020-05-03";"CZ0724";"Otrokovice";"Z";"20-64";"";"7";""
"2020-10-02";"CZ0524";"Kostelec nad OrlicÌ";"Z";"20-64";"1";"6";"5"
"2020-10-11";"CZ0208";"Lys· nad Labem";"Z";"20-64";"5";"8";"3"
"2020-08-27";"CZ0712";"Olomouc";"M";"0-19";"";"3";""
"2020-04-14";"CZ0423";"Lovosice";"M";"20-64";"1";"5";"4"
"2020-09-30";"CZ0311";"N/A";"M";"20-64";"1";"1";"0"
"2020-05-27";"CZ0803";"Orlov·";"M";"20-64";"1";"1";"0"
"2020-07-22";"CZ0803";"HavÌ¯ov";"Z";"0-19";"";"1";""
"2020-03-23";"CZ0533";"Litomyöl";"M";"65+";"1";"2";"1"
"2020-06-22";"CZ0642";"Brno";"Z";"20-64";"";"21";""
"2020-09-25";"CZ0324";"Stod";"M";"0-19";"1";"2";"1"
"2020-07-29";"CZ0802";"Jablunkov";"M";"20-64";"1";"3";"2"
"2020-10-10";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"23";"44";"21"
"2020-08-21";"CZ0316";"VodÚany";"Z";"65+";"";"2";""
"2020-10-08";"CZ0207";"Mnichovo HradiötÏ";"M";"20-64";"9";"7";"-2"
"2020-09-29";"CZ0644";"B¯eclav";"Z";"65+";"1";"2";"1"
"2020-04-29";"CZ0724";"ZlÌn";"M";"20-64";"1";"2";"1"
"2020-04-06";"CZ0804";"BÌlovec";"M";"65+";"1";"2";"1"
"2020-09-28";"CZ0521";"N/A";"M";"20-64";"";"1";""
"2020-08-27";"CZ0645";"HodonÌn";"M";"20-64";"2";"1";"-1"
"2020-09-02";"CZ0100";"Praha";"Z";"0-19";"8";"25";"17"
"2020-05-19";"CZ0100";"Praha";"Z";"20-64";"";"55";""
"2020-09-09";"CZ0533";"Moravsk· T¯ebov·";"Z";"20-64";"";"2";""
"2020-09-17";"CZ0534";"éamberk";"Z";"20-64";"1";"2";"1"
"2020-10-07";"CZ0805";"HluËÌn";"Z";"65+";"2";"6";"4"
"2020-06-24";"CZ0712";"Olomouc";"Z";"0-19";"";"2";""
"2020-03-29";"CZ0643";"älapanice";"Z";"65+";"";"1";""
"2020-09-26";"CZ0644";"B¯eclav";"M";"0-19";"1";"2";"1"
"2020-10-05";"CZ020B";"P¯Ìbram";"Z";"20-64";"9";"24";"15"
"2020-04-06";"CZ0202";"Ho¯ovice";"M";"65+";"1";"1";"0"
"2020-04-28";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"20-64";"";"4";""
"2020-04-19";"CZ0321";"Domaûlice";"M";"20-64";"5";"19";"14"
"2020-04-26";"CZ0712";"Litovel";"M";"20-64";"";"6";""
"2020-08-23";"CZ0315";"N/A";"M";"20-64";"";"1";""
"2020-09-27";"CZ0205";"Kutn· Hora";"M";"65+";"2";"4";"2"
"2020-05-31";"CZ0721";"KromÏ¯Ìû";"M";"20-64";"";"1";""
"2020-10-01";"CZ0644";"N/A";"M";"20-64";"";"1";""
"2020-06-15";"CZ0803";"Karvin·";"M";"65+";"";"2";""
"2020-07-29";"CZ020A";"»ernoöice";"M";"20-64";"7";"11";"4"
"2020-07-12";"CZ0802";"T¯inec";"M";"20-64";"2";"8";"6"
"2020-09-23";"CZ0525";"N/A";"Z";"20-64";"2";"2";"0"
"2020-04-04";"CZ0512";"Tanvald";"M";"20-64";"";"2";""
"2020-10-04";"CZ0513";"Turnov";"Z";"0-19";"1";"2";"1"
"2020-09-24";"CZ0645";"HodonÌn";"Z";"0-19";"4";"8";"4"
"2020-09-07";"CZ0532";"Holice";"Z";"20-64";"";"2";""
"2020-10-01";"CZ0203";"Kladno";"Z";"65+";"2";"3";"1"
"2020-04-03";"CZ0411";"Cheb";"Z";"20-64";"7";"9";"2"
"2020-09-09";"CZ0203";"Slan˝";"M";"20-64";"3";"10";"7"
"2020-06-23";"CZ0315";"Prachatice";"M";"20-64";"";"2";""
"2020-03-26";"CZ0423";"LitomÏ¯ice";"M";"20-64";"1";"4";"3"
"2020-06-03";"CZ0322";"Klatovy";"M";"65+";"";"1";""
"2020-08-11";"CZ0206";"MÏlnÌk";"M";"20-64";"";"1";""
"2020-07-07";"CZ0803";"»esk˝ TÏöÌn";"M";"20-64";"1";"6";"5"
"2020-04-02";"CZ0806";"Ostrava";"Z";"65+";"1";"2";"1"
"2020-10-15";"CZ0641";"Boskovice";"Z";"65+";"2";"10";"8"
"2020-08-13";"CZ0202";"Beroun";"M";"20-64";"1";"3";"2"
"2020-08-07";"CZ0326";"Rokycany";"M";"20-64";"";"1";""
"2020-04-21";"CZ020B";"SedlËany";"Z";"65+";"";"1";""
"2020-10-13";"CZ0313";"Jind¯ich˘v Hradec";"M";"20-64";"7";"12";"5"
"2020-10-07";"CZ0721";"KromÏ¯Ìû";"Z";"20-64";"25";"27";"2"
"2020-09-06";"CZ0531";"Chrudim";"M";"0-19";"";"1";""
"2020-08-12";"CZ0422";"KadaÚ";"M";"20-64";"";"2";""
"2020-04-21";"CZ0206";"Neratovice";"Z";"20-64";"";"2";""
"2020-10-02";"CZ0643";"Tiönov";"M";"20-64";"7";"15";"8"
"2020-09-27";"CZ0633";"Pelh¯imov";"Z";"0-19";"3";"6";"3"
"2020-04-01";"CZ0804";"Odry";"Z";"20-64";"1";"2";"1"
"2020-09-28";"CZ0645";"Kyjov";"Z";"20-64";"2";"6";"4"
"2020-09-29";"CZ0413";"Sokolov";"M";"20-64";"";"1";""
"2020-03-28";"CZ020A";"»ernoöice";"Z";"0-19";"";"2";""
"2020-08-12";"CZ0802";"Jablunkov";"M";"65+";"1";"2";"1"
"2020-07-11";"CZ0100";"Praha";"Z";"20-64";"";"3";""
"2020-06-03";"CZ099Y";"N/A";"M";"20-64";"";"2";""
"2020-09-17";"CZ0209";"ÿÌËany";"M";"20-64";"7";"15";"8"
"2020-05-19";"CZ0806";"Ostrava";"M";"20-64";"3";"25";"22"
"2020-06-18";"CZ0803";"N/A";"M";"20-64";"";"1";""
"2020-03-24";"CZ0712";"äternberk";"M";"65+";"";"4";""
"2020-10-09";"CZ0206";"MÏlnÌk";"Z";"20-64";"13";"14";"1"
"2020-06-30";"CZ0423";"Lovosice";"Z";"65+";"";"2";""
"2020-03-15";"CZ0323";"PlzeÚ";"Z";"0-19";"1";"2";"1"
"2020-06-20";"CZ0803";"»esk˝ TÏöÌn";"M";"20-64";"2";"3";"1"
"2020-09-15";"CZ0643";"Tiönov";"M";"20-64";"3";"2";"-1"
"2020-09-20";"CZ0721";"KromÏ¯Ìû";"Z";"20-64";"6";"15";"9"
"2020-07-27";"CZ0311";"»eskÈ BudÏjovice";"Z";"20-64";"";"5";""
"2020-03-12";"CZ0804";"Kop¯ivnice";"Z";"20-64";"";"1";""
"2020-10-16";"CZ0643";"IvanËice";"M";"20-64";"3";"2";"-1"
"2020-10-15";"CZ0646";"Vyökov";"Z";"65+";"4";"8";"4"
"2020-08-19";"CZ0634";"T¯ebÌË";"Z";"0-19";"2";"4";"2"
"2020-10-12";"CZ0311";"N/A";"Z";"20-64";"";"6";""
"2020-08-25";"CZ0722";"UherskÈ HradiötÏ";"M";"20-64";"";"12";""
"2020-07-18";"CZ0802";"Fr˝dek-MÌstek";"Z";"65+";"1";"4";"3"
"2020-08-29";"CZ0645";"VeselÌ nad Moravou";"Z";"20-64";"1";"2";"1"
"2020-06-08";"CZ0802";"T¯inec";"M";"65+";"";"2";""
"2020-10-16";"CZ0327";"N/A";"Z";"0-19";"1";"1";"0"
"2020-10-02";"CZ0324";"Blovice";"Z";"65+";"1";"2";"1"
"2020-04-13";"CZ0327";"Tachov";"M";"20-64";"";"2";""
"2020-09-25";"CZ0715";"äumperk";"M";"65+";"";"2";""
"2020-09-29";"CZ0311";"»eskÈ BudÏjovice";"M";"20-64";"3";"16";"13"
"2020-10-05";"CZ0203";"Slan˝";"M";"20-64";"2";"5";"3"
"2020-07-02";"CZ0803";"BohumÌn";"Z";"20-64";"1";"1";"0"
"2020-10-12";"CZ0206";"Neratovice";"Z";"65+";"";"2";""
"2020-08-15";"CZ0646";"Vyökov";"M";"0-19";"1";"3";"2"
"2020-10-15";"CZ0802";"N/A";"M";"20-64";"4";"8";"4"
"2020-08-24";"CZ0422";"Chomutov";"M";"65+";"1";"2";"1"
"2020-10-14";"CZ0323";"PlzeÚ";"M";"20-64";"97";"214";"117"
"2020-10-13";"CZ0715";"äumperk";"Z";"0-19";"3";"8";"5"
"2020-10-14";"CZ0325";"Kralovice";"Z";"0-19";"2";"6";"4"
"2020-09-08";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"65+";"";"1";""
"2020-09-27";"CZ0802";"Fr˝dek-MÌstek";"M";"65+";"";"1";""
"2020-09-22";"CZ0534";"éamberk";"Z";"20-64";"1";"1";"0"
"2020-09-22";"CZ0643";"Tiönov";"M";"20-64";"3";"6";"3"
"2020-09-08";"CZ0322";"Klatovy";"Z";"20-64";"4";"10";"6"
"2020-09-10";"CZ0313";"N/A";"M";"20-64";"";"1";""
"2020-07-14";"CZ0645";"HodonÌn";"Z";"20-64";"";"3";""
"2020-10-13";"CZ0322";"Suöice";"Z";"65+";"2";"4";"2"
"2020-10-08";"CZ0523";"N·chod";"M";"0-19";"4";"7";"3"
"2020-09-23";"CZ0201";"Beneöov";"M";"20-64";"";"1";""
"2020-10-07";"CZ0712";"Olomouc";"M";"65+";"4";"9";"5"
"2020-09-16";"CZ0413";"Sokolov";"Z";"20-64";"4";"5";"1"
"2020-07-22";"CZ0802";"T¯inec";"Z";"65+";"";"1";""
"2020-03-26";"CZ0531";"Chrudim";"Z";"20-64";"";"4";""
"2020-05-27";"CZ0806";"Ostrava";"M";"0-19";"";"2";""
"2020-10-13";"CZ0806";"N/A";"M";"65+";"1";"2";"1"
"2020-07-25";"CZ0802";"Fr˝dlant nad OstravicÌ";"M";"0-19";"";"2";""
"2020-08-27";"CZ0100";"Praha";"M";"20-64";"53";"173";"120"
"2020-04-08";"CZ0644";"HustopeËe";"Z";"65+";"";"2";""
"2020-04-25";"CZ0209";"ÿÌËany";"M";"20-64";"";"3";""
"2020-10-10";"CZ0514";"Tanvald";"M";"20-64";"1";"2";"1"
"2020-09-12";"CZ0421";"DÏËÌn";"Z";"0-19";"1";"4";"3"
"2020-08-01";"CZ0641";"Boskovice";"M";"20-64";"";"2";""
