"datum";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni";"pocet_vyleceni";"pocet_zemreli";"pocet_umrti_hospitalizace";"pocet_umrti_komplikovany"
"2020-10-16";"CZ0201";"2026";"M";"20-64";"7";"1";"";"";""
"2020-10-16";"CZ0201";"9999";"M";"0-19";"4";"";"";"";""
"2020-10-16";"CZ0202";"2002";"M";"0-19";"2";"";"";"";""
"2020-10-16";"CZ0203";"2009";"M";"20-64";"7";"1";"";"";""
"2020-10-16";"CZ0203";"9999";"Z";"20-64";"3";"";"";"";""
"2020-10-16";"CZ0204";"2006";"Z";"65+";"";"1";"";"";""
"2020-10-16";"CZ0204";"9999";"Z";"20-64";"5";"";"";"";""
"2020-10-16";"CZ0205";"2004";"Z";"20-64";"10";"";"";"";""
"2020-10-16";"CZ0205";"2012";"Z";"0-19";"1";"";"";"";""
"2020-10-16";"CZ0205";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-16";"CZ0206";"2014";"M";"65+";"2";"";"";"";""
"2020-10-16";"CZ0207";"2015";"Z";"65+";"8";"";"";"";""
"2020-10-16";"CZ0208";"2013";"Z";"20-64";"5";"";"";"";""
"2020-10-16";"CZ0208";"2019";"Z";"20-64";"6";"";"";"";""
"2020-10-16";"CZ0209";"2003";"M";"0-19";"3";"";"";"";""
"2020-10-16";"CZ020B";"2007";"Z";"65+";"1";"";"";"";""
"2020-10-16";"CZ020B";"9999";"M";"65+";"4";"";"";"";""
"2020-10-16";"CZ020C";"2021";"Z";"0-19";"2";"";"";"";""
"2020-10-16";"CZ0311";"3102";"M";"20-64";"30";"";"";"";""
"2020-10-16";"CZ0313";"3105";"Z";"0-19";"1";"";"";"";""
"2020-10-16";"CZ0313";"9999";"Z";"20-64";"4";"";"";"";""
"2020-10-16";"CZ0314";"3108";"M";"0-19";"2";"";"";"";""
"2020-10-16";"CZ0314";"9999";"M";"20-64";"2";"";"";"";""
"2020-10-16";"CZ0316";"3117";"Z";"65+";"1";"";"";"";""
"2020-10-16";"CZ0317";"3110";"M";"65+";"1";"";"";"";""
"2020-10-16";"CZ0317";"3110";"Z";"20-64";"3";"";"";"";""
"2020-10-16";"CZ0322";"3203";"M";"65+";"1";"";"";"";""
"2020-10-16";"CZ0322";"3205";"Z";"65+";"5";"";"";"";""
"2020-10-16";"CZ0322";"3214";"M";"20-64";"6";"";"";"";""
"2020-10-16";"CZ0323";"3209";"Z";"20-64";"39";"";"";"";""
"2020-10-16";"CZ0324";"3212";"M";"20-64";"4";"";"";"";""
"2020-10-16";"CZ0325";"3206";"M";"20-64";"2";"";"";"";""
"2020-10-16";"CZ0325";"3208";"Z";"20-64";"13";"";"";"";""
"2020-10-16";"CZ0325";"9999";"M";"0-19";"3";"";"";"";""
"2020-09-11";"CZ0804";"8001";"M";"20-64";"1";"";"";"";""
"2020-09-11";"CZ0805";"8009";"M";"20-64";"";"1";"";"";""
"2020-09-11";"CZ0806";"8019";"M";"0-19";"2";"";"";"";""
"2020-09-11";"CZ0806";"8019";"M";"20-64";"7";"4";"";"";""
"2020-09-12";"CZ0201";"2025";"M";"20-64";"4";"";"";"";""
"2020-09-12";"CZ0203";"2024";"M";"0-19";"7";"";"";"";""
"2020-09-12";"CZ0204";"2010";"Z";"20-64";"4";"1";"";"";""
"2020-09-12";"CZ0206";"2011";"Z";"20-64";"4";"";"";"";""
"2020-09-12";"CZ0206";"2014";"Z";"20-64";"";"4";"";"";""
"2020-09-12";"CZ0206";"2017";"Z";"20-64";"";"8";"";"";""
"2020-09-12";"CZ0207";"2016";"Z";"20-64";"2";"";"";"";""
"2020-09-12";"CZ0208";"2013";"M";"20-64";"2";"";"";"";""
"2020-09-12";"CZ0209";"2003";"Z";"0-19";"4";"";"";"";""
"2020-09-12";"CZ0209";"9999";"M";"20-64";"3";"";"";"";""
"2020-09-12";"CZ020A";"9999";"Z";"65+";"1";"";"";"";""
"2020-09-12";"CZ0313";"3114";"M";"20-64";"1";"";"";"";""
"2020-09-12";"CZ0315";"3109";"M";"0-19";"2";"";"";"";""
"2020-09-12";"CZ0317";"3110";"M";"20-64";"5";"1";"";"";""
"2020-09-12";"CZ0317";"3112";"Z";"20-64";"6";"5";"";"";""
"2020-09-12";"CZ0324";"3201";"Z";"20-64";"1";"";"";"";""
"2020-09-12";"CZ0325";"3208";"M";"20-64";"3";"1";"";"";""
"2020-09-12";"CZ0326";"3211";"M";"0-19";"2";"1";"";"";""
"2020-09-12";"CZ0412";"4103";"M";"0-19";"2";"";"";"";""
"2020-09-12";"CZ0412";"4106";"Z";"20-64";"1";"";"";"";""
"2020-09-12";"CZ0423";"4205";"Z";"20-64";"3";"";"";"";""
"2020-09-12";"CZ0423";"4208";"Z";"20-64";"1";"";"";"";""
"2020-09-12";"CZ0425";"4209";"M";"20-64";"1";"";"";"";""
"2020-09-12";"CZ0426";"4213";"M";"0-19";"1";"";"";"";""
"2020-09-12";"CZ0512";"5103";"M";"0-19";"2";"";"";"";""
"2020-09-12";"CZ0513";"5105";"M";"20-64";"12";"3";"";"";""
"2020-09-12";"CZ0514";"5107";"Z";"0-19";"1";"";"";"";""
"2020-09-12";"CZ0521";"5205";"M";"20-64";"2";"";"";"";""
"2020-09-12";"CZ0523";"5206";"Z";"0-19";"1";"";"";"";""
"2020-09-12";"CZ0523";"5209";"M";"65+";"1";"1";"";"";""
"2020-09-12";"CZ0523";"5211";"M";"20-64";"";"1";"";"";""
"2020-09-12";"CZ0525";"5214";"Z";"0-19";"1";"1";"";"";""
"2020-09-12";"CZ0525";"5215";"M";"0-19";"1";"";"";"";""
"2020-09-12";"CZ0531";"9999";"M";"20-64";"1";"";"";"";""
"2020-09-12";"CZ0532";"5303";"Z";"20-64";"1";"";"";"";""
"2020-09-12";"CZ0533";"5307";"M";"20-64";"2";"2";"";"";""
"2020-09-12";"CZ0533";"5310";"M";"20-64";"2";"2";"";"";""
"2020-09-12";"CZ0533";"5312";"Z";"20-64";"2";"2";"";"";""
"2020-09-12";"CZ0631";"6304";"M";"65+";"1";"";"";"";""
"2020-09-12";"CZ0632";"6305";"Z";"20-64";"5";"1";"";"";""
"2020-09-12";"CZ0632";"6312";"M";"20-64";"2";"";"";"";""
"2020-09-12";"CZ0633";"6303";"M";"0-19";"1";"";"";"";""
"2020-09-12";"CZ0633";"6310";"M";"20-64";"";"1";"";"";""
"2020-09-12";"CZ0634";"6307";"M";"20-64";"1";"";"";"";""
"2020-09-12";"CZ0634";"6313";"M";"20-64";"5";"1";"";"";""
"2020-09-12";"CZ0641";"6401";"M";"65+";"";"1";"";"";""
"2020-09-12";"CZ0642";"6403";"M";"20-64";"20";"25";"";"";""
"2020-09-12";"CZ0642";"6403";"Z";"65+";"1";"1";"";"";""
"2020-09-12";"CZ0643";"6409";"Z";"20-64";"";"2";"";"";""
"2020-09-12";"CZ0644";"6404";"M";"20-64";"4";"";"";"";""
"2020-09-12";"CZ0646";"6419";"Z";"20-64";"1";"2";"";"";""
"2020-09-12";"CZ0647";"6420";"Z";"20-64";"2";"1";"";"";""
"2020-09-12";"CZ0712";"7107";"M";"20-64";"8";"";"";"";""
"2020-09-12";"CZ0712";"7110";"M";"20-64";"2";"1";"";"";""
"2020-09-12";"CZ0713";"7108";"M";"20-64";"4";"3";"";"";""
"2020-09-12";"CZ0714";"7109";"Z";"0-19";"1";"";"";"";""
"2020-09-12";"CZ0715";"7111";"M";"20-64";"1";"";"";"";""
"2020-09-12";"CZ0715";"7113";"Z";"20-64";"2";"";"";"";""
"2020-09-12";"CZ0721";"7201";"M";"20-64";"3";"";"";"";""
"2020-09-12";"CZ0721";"7203";"Z";"20-64";"4";"";"";"";""
"2020-09-12";"CZ0722";"7208";"Z";"0-19";"2";"";"";"";""
"2020-09-12";"CZ0723";"7210";"M";"0-19";"1";"1";"";"";""
"2020-09-12";"CZ0723";"7212";"Z";"0-19";"1";"";"";"";""
"2020-09-12";"CZ0724";"7205";"Z";"20-64";"2";"";"";"";""
"2020-09-12";"CZ0724";"7211";"Z";"20-64";"2";"";"";"";""
"2020-09-12";"CZ0801";"8003";"Z";"20-64";"1";"";"";"";""
"2020-09-12";"CZ0802";"9999";"Z";"20-64";"1";"";"";"";""
"2020-09-12";"CZ0803";"8008";"Z";"20-64";"1";"1";"";"";""
"2020-09-12";"CZ0805";"8017";"Z";"0-19";"";"1";"";"";""
"2020-09-12";"CZ0806";"8019";"M";"0-19";"2";"";"";"";""
"2020-09-13";"CZ0201";"2025";"M";"20-64";"1";"1";"";"";""
"2020-09-13";"CZ0204";"2010";"Z";"0-19";"3";"";"";"";""
"2020-09-13";"CZ0204";"2010";"Z";"20-64";"5";"";"";"";""
"2020-09-13";"CZ0206";"2011";"Z";"20-64";"2";"1";"";"";""
"2020-09-13";"CZ0206";"2014";"Z";"0-19";"1";"";"";"";""
"2020-09-13";"CZ0206";"2014";"Z";"20-64";"1";"";"";"";""
"2020-09-13";"CZ0206";"2017";"Z";"0-19";"1";"1";"";"";""
"2020-09-13";"CZ0206";"2017";"Z";"20-64";"1";"1";"";"";""
"2020-09-13";"CZ0208";"2013";"M";"0-19";"1";"";"";"";""
"2020-09-13";"CZ0208";"2018";"Z";"0-19";"2";"";"";"";""
"2020-09-13";"CZ0208";"2018";"Z";"20-64";"1";"";"";"";""
"2020-09-13";"CZ0208";"2019";"M";"20-64";"2";"";"";"";""
"2020-09-13";"CZ0209";"2022";"Z";"0-19";"3";"";"";"";""
"2020-09-13";"CZ0209";"2022";"Z";"20-64";"3";"2";"";"";""
"2020-09-13";"CZ020A";"9999";"Z";"65+";"1";"";"";"";""
"2020-09-13";"CZ020B";"2020";"Z";"20-64";"";"4";"";"";""
"2020-09-13";"CZ0313";"3114";"M";"20-64";"";"2";"";"";""
"2020-10-14";"CZ0201";"2001";"Z";"20-64";"21";"";"";"";""
"2020-10-14";"CZ0201";"2025";"M";"20-64";"6";"";"";"";""
"2020-10-14";"CZ0201";"2025";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0201";"2026";"M";"65+";"1";"";"";"";""
"2020-10-14";"CZ0203";"2009";"M";"65+";"5";"";"";"";""
"2020-10-14";"CZ0204";"9999";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0205";"2004";"M";"20-64";"5";"";"";"";""
"2020-10-14";"CZ0205";"2004";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0205";"2012";"Z";"20-64";"13";"";"";"";""
"2020-10-14";"CZ0206";"2017";"Z";"20-64";"2";"";"";"";""
"2020-10-14";"CZ0208";"2013";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0208";"2018";"Z";"20-64";"12";"";"";"";""
"2020-10-14";"CZ0208";"2019";"M";"20-64";"4";"1";"";"";""
"2020-10-14";"CZ0209";"2022";"Z";"20-64";"14";"";"";"";""
"2020-10-14";"CZ020A";"2005";"M";"0-19";"14";"";"";"";""
"2020-10-14";"CZ020A";"9999";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ020B";"2020";"Z";"20-64";"32";"1";"";"";""
"2020-10-14";"CZ020B";"2023";"Z";"20-64";"22";"2";"";"";""
"2020-10-14";"CZ020C";"2021";"M";"0-19";"9";"";"";"";""
"2020-10-14";"CZ0311";"3113";"M";"65+";"3";"";"";"";""
"2020-10-14";"CZ0311";"3113";"Z";"20-64";"8";"";"";"";""
"2020-10-14";"CZ0313";"3104";"M";"20-64";"3";"";"";"";""
"2020-10-14";"CZ0313";"3105";"Z";"65+";"6";"";"";"";""
"2020-10-14";"CZ0314";"3107";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0314";"3108";"Z";"20-64";"25";"";"";"";""
"2020-10-14";"CZ0316";"3111";"M";"20-64";"7";"2";"";"";""
"2020-10-14";"CZ0317";"9999";"M";"20-64";"3";"";"";"";""
"2020-10-14";"CZ0321";"3202";"M";"0-19";"2";"";"";"";""
"2020-10-14";"CZ0322";"3203";"M";"20-64";"5";"";"";"";""
"2020-10-14";"CZ0324";"3201";"M";"20-64";"6";"";"";"";""
"2020-10-14";"CZ0324";"9999";"Z";"20-64";"1";"";"";"";""
"2020-10-14";"CZ0325";"3206";"M";"0-19";"2";"";"";"";""
"2020-10-14";"CZ0325";"3208";"Z";"0-19";"1";"";"";"";""
"2020-10-14";"CZ0326";"3211";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0327";"3215";"M";"20-64";"3";"";"";"";""
"2020-10-14";"CZ0411";"4102";"Z";"65+";"4";"1";"";"";""
"2020-10-14";"CZ0411";"4105";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0412";"4103";"M";"20-64";"13";"5";"";"";""
"2020-10-14";"CZ0412";"4106";"M";"20-64";"4";"";"";"";""
"2020-10-14";"CZ0413";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-14";"CZ0421";"4215";"Z";"20-64";"3";"";"";"";""
"2020-10-14";"CZ0422";"9999";"Z";"65+";"3";"";"";"";""
"2020-10-14";"CZ0423";"4205";"M";"20-64";"17";"";"";"";""
"2020-10-14";"CZ0424";"4207";"M";"0-19";"4";"";"";"";""
"2020-10-14";"CZ0424";"4210";"M";"0-19";"1";"";"";"";""
"2020-10-14";"CZ0424";"4216";"Z";"65+";"2";"";"";"";""
"2020-10-14";"CZ0426";"4213";"M";"20-64";"26";"";"";"";""
"2020-10-14";"CZ0426";"9999";"M";"20-64";"5";"";"";"";""
"2020-10-14";"CZ0427";"4214";"M";"0-19";"5";"";"";"";""
"2020-10-14";"CZ0511";"5101";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0511";"5106";"M";"20-64";"11";"";"";"";""
"2020-10-14";"CZ0512";"5108";"M";"65+";"1";"";"";"";""
"2020-10-14";"CZ0512";"5108";"Z";"20-64";"3";"";"";"";""
"2020-10-14";"CZ0512";"5109";"M";"20-64";"4";"";"";"";""
"2020-10-14";"CZ0512";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-14";"CZ0513";"5102";"Z";"0-19";"3";"";"";"";""
"2020-10-14";"CZ0513";"5105";"Z";"0-19";"9";"4";"";"";""
"2020-10-14";"CZ0513";"9999";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0514";"5104";"Z";"20-64";"3";"";"";"";""
"2020-10-14";"CZ0514";"5107";"M";"65+";"4";"";"";"";""
"2020-10-14";"CZ0514";"5107";"Z";"20-64";"11";"1";"";"";""
"2020-10-14";"CZ0514";"5108";"M";"20-64";"1";"";"";"";""
"2020-10-14";"CZ0514";"5109";"Z";"65+";"2";"";"";"";""
"2020-10-14";"CZ0521";"5205";"Z";"0-19";"11";"";"";"";""
"2020-10-14";"CZ0523";"5201";"Z";"65+";"3";"1";"";"";""
"2020-10-14";"CZ0523";"5206";"Z";"20-64";"11";"1";"";"";""
"2020-10-14";"CZ0523";"5209";"Z";"20-64";"14";"8";"";"";""
"2020-10-14";"CZ0523";"9999";"Z";"20-64";"1";"";"";"";""
"2020-10-14";"CZ0525";"5203";"M";"0-19";"2";"";"";"";""
"2020-10-14";"CZ0525";"5215";"Z";"65+";"3";"";"";"";""
"2020-10-14";"CZ0531";"5302";"M";"0-19";"2";"";"";"";""
"2020-10-14";"CZ0531";"5304";"Z";"0-19";"1";"";"";"";""
"2020-10-14";"CZ0533";"5308";"Z";"20-64";"3";"";"";"";""
"2020-10-14";"CZ0533";"5310";"Z";"0-19";"3";"";"";"";""
"2020-10-14";"CZ0534";"5313";"M";"20-64";"10";"";"";"";""
"2020-10-14";"CZ0534";"5313";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0534";"5314";"M";"65+";"1";"";"";"";""
"2020-10-14";"CZ0534";"5315";"Z";"20-64";"15";"";"";"";""
"2020-10-14";"CZ0631";"6302";"Z";"0-19";"1";"";"";"";""
"2020-10-14";"CZ0632";"9999";"Z";"20-64";"2";"";"";"";""
"2020-10-14";"CZ0633";"6310";"Z";"65+";"2";"";"";"";""
"2020-10-14";"CZ0634";"6313";"M";"20-64";"23";"";"";"";""
"2020-10-14";"CZ0635";"6308";"M";"65+";"1";"";"";"";""
"2020-10-14";"CZ0635";"6315";"Z";"20-64";"16";"";"";"";""
"2020-10-14";"CZ0643";"6409";"Z";"20-64";"9";"";"";"";""
"2020-10-14";"CZ0643";"6413";"M";"20-64";"3";"";"";"";""
"2020-10-14";"CZ0643";"6416";"M";"20-64";"25";"3";"";"";""
"2020-10-14";"CZ0643";"6417";"Z";"0-19";"";"1";"";"";""
"2020-10-14";"CZ0643";"6421";"M";"0-19";"1";"";"";"";""
"2020-10-14";"CZ0644";"6404";"Z";"65+";"2";"";"";"";""
"2020-10-14";"CZ0644";"6407";"M";"20-64";"8";"";"";"";""
"2020-10-14";"CZ0644";"6407";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0645";"6406";"Z";"20-64";"16";"";"";"";""
"2020-10-15";"CZ0425";"4209";"M";"65+";"1";"";"";"";""
"2020-10-15";"CZ0425";"4209";"Z";"0-19";"1";"";"";"";""
"2020-10-15";"CZ0425";"9999";"Z";"20-64";"4";"";"";"";""
"2020-10-15";"CZ0426";"4201";"Z";"20-64";"3";"";"";"";""
"2020-10-15";"CZ0427";"4214";"Z";"20-64";"32";"1";"";"";""
"2020-10-15";"CZ0512";"5110";"Z";"0-19";"2";"";"";"";""
"2020-10-15";"CZ0513";"5105";"Z";"65+";"11";"1";"";"";""
"2020-10-15";"CZ0513";"5109";"Z";"20-64";"3";"";"";"";""
"2020-10-15";"CZ0514";"5107";"M";"0-19";"1";"";"";"";""
"2020-10-15";"CZ0514";"5109";"Z";"0-19";"1";"";"";"";""
"2020-10-15";"CZ0521";"5205";"M";"65+";"3";"";"";"";""
"2020-10-15";"CZ0521";"5212";"Z";"20-64";"5";"";"";"";""
"2020-10-15";"CZ0522";"5207";"M";"20-64";"1";"";"";"";""
"2020-10-15";"CZ0522";"9999";"Z";"20-64";"1";"";"";"";""
"2020-10-15";"CZ0523";"5209";"M";"0-19";"6";"";"";"";""
"2020-10-15";"CZ0523";"5211";"Z";"0-19";"6";"";"";"";""
"2020-10-15";"CZ0524";"5202";"Z";"20-64";"4";"";"";"";""
"2020-10-15";"CZ0524";"5208";"Z";"20-64";"2";"";"";"";""
"2020-10-15";"CZ0525";"5203";"Z";"20-64";"24";"";"";"";""
"2020-10-15";"CZ0531";"5302";"Z";"20-64";"7";"";"";"";""
"2020-10-15";"CZ0532";"5303";"M";"20-64";"7";"";"";"";""
"2020-10-15";"CZ0532";"5309";"M";"20-64";"46";"";"";"";""
"2020-10-15";"CZ0532";"5311";"Z";"20-64";"8";"";"";"";""
"2020-10-15";"CZ0533";"5307";"Z";"0-19";"1";"";"";"";""
"2020-10-15";"CZ0533";"5312";"Z";"65+";"2";"";"";"";""
"2020-10-15";"CZ0534";"5301";"Z";"20-64";"3";"";"";"";""
"2020-10-15";"CZ0534";"5305";"M";"20-64";"1";"";"";"";""
"2020-10-15";"CZ0534";"5314";"Z";"0-19";"1";"";"";"";""
"2020-10-15";"CZ0631";"6302";"M";"65+";"2";"";"";"";""
"2020-10-15";"CZ0631";"6304";"M";"20-64";"3";"1";"";"";""
"2020-10-15";"CZ0635";"6314";"Z";"0-19";"1";"";"";"";""
"2020-10-15";"CZ0641";"6401";"M";"20-64";"14";"";"";"";""
"2020-10-15";"CZ0643";"6409";"M";"0-19";"1";"";"";"";""
"2020-10-15";"CZ0643";"6416";"Z";"65+";"2";"";"";"";""
"2020-10-15";"CZ0643";"6417";"M";"65+";"3";"";"";"";""
"2020-10-15";"CZ0643";"6417";"Z";"0-19";"1";"";"";"";""
"2020-10-15";"CZ0643";"6421";"Z";"20-64";"14";"";"";"";""
"2020-10-15";"CZ0645";"6406";"M";"0-19";"1";"";"";"";""
"2020-10-15";"CZ0645";"6410";"Z";"65+";"7";"";"";"";""
"2020-10-15";"CZ0645";"6418";"Z";"20-64";"18";"";"";"";""
"2020-10-15";"CZ0646";"6405";"Z";"20-64";"3";"";"";"";""
"2020-10-15";"CZ0646";"6419";"M";"0-19";"2";"";"";"";""
"2020-10-15";"CZ0647";"6412";"Z";"20-64";"7";"3";"";"";""
"2020-10-15";"CZ0712";"7107";"Z";"0-19";"11";"1";"";"";""
"2020-10-15";"CZ0712";"7110";"M";"65+";"1";"";"";"";""
"2020-10-15";"CZ0712";"7112";"M";"20-64";"7";"";"";"";""
"2020-10-15";"CZ0712";"7112";"Z";"65+";"2";"";"";"";""
"2020-10-15";"CZ0712";"9999";"M";"65+";"1";"";"";"";""
"2020-10-15";"CZ0713";"7103";"M";"0-19";"1";"";"";"";""
"2020-10-15";"CZ0713";"7108";"M";"65+";"2";"";"";"";""
"2020-10-15";"CZ0713";"7108";"Z";"0-19";"7";"";"";"";""
"2020-10-15";"CZ0714";"7101";"Z";"20-64";"16";"";"";"";""
"2020-10-15";"CZ0714";"7104";"Z";"20-64";"6";"";"";"";""
"2020-10-15";"CZ0714";"9999";"Z";"20-64";"3";"";"";"";""
"2020-10-15";"CZ0715";"7106";"M";"0-19";"1";"";"";"";""
"2020-10-15";"CZ0715";"7113";"M";"20-64";"16";"";"";"";""
"2020-10-15";"CZ0721";"7201";"M";"65+";"1";"";"";"";""
"2020-10-15";"CZ0721";"7202";"Z";"20-64";"8";"";"";"";""
"2020-10-15";"CZ0721";"7203";"M";"20-64";"34";"";"";"";""
"2020-10-15";"CZ0721";"7203";"Z";"65+";"8";"";"";"";""
"2020-10-15";"CZ0723";"9999";"M";"65+";"1";"";"";"";""
"2020-10-15";"CZ0723";"9999";"Z";"20-64";"10";"";"";"";""
"2020-10-15";"CZ0724";"7204";"M";"0-19";"3";"";"";"";""
"2020-10-15";"CZ0724";"7205";"Z";"65+";"3";"";"";"";""
"2020-10-15";"CZ0724";"7209";"M";"65+";"1";"";"";"";""
"2020-10-15";"CZ0724";"7209";"Z";"0-19";"6";"";"";"";""
"2020-10-15";"CZ0724";"7211";"Z";"65+";"2";"";"";"";""
"2020-10-15";"CZ0724";"7213";"Z";"20-64";"53";"";"";"";""
"2020-10-15";"CZ0801";"8003";"M";"20-64";"5";"";"";"";""
"2020-10-15";"CZ0801";"8003";"Z";"65+";"1";"";"";"";""
"2020-10-15";"CZ0802";"8007";"Z";"65+";"3";"";"";"";""
"2020-10-15";"CZ0802";"8010";"M";"20-64";"6";"";"";"";""
"2020-10-15";"CZ0802";"8010";"Z";"65+";"4";"";"";"";""
"2020-10-15";"CZ0802";"9999";"M";"20-64";"4";"";"";"";""
"2020-10-15";"CZ0802";"9999";"Z";"65+";"3";"";"";"";""
"2020-10-15";"CZ0803";"8002";"Z";"65+";"1";"";"";"";""
"2020-10-15";"CZ0803";"8004";"Z";"20-64";"14";"";"";"";""
"2020-10-15";"CZ0803";"8008";"M";"20-64";"17";"";"";"";""
"2020-10-15";"CZ0803";"8011";"M";"20-64";"17";"";"";"";""
"2020-10-15";"CZ0804";"8001";"Z";"20-64";"27";"";"";"";""
"2020-10-15";"CZ0804";"8012";"M";"0-19";"4";"";"";"";""
"2020-10-15";"CZ0804";"8015";"M";"0-19";"2";"";"";"";""
"2020-10-15";"CZ0805";"8017";"M";"0-19";"3";"";"";"";""
"2020-10-15";"CZ0805";"9999";"M";"20-64";"2";"";"";"";""
"2020-10-15";"CZ0806";"9999";"Z";"20-64";"25";"";"";"";""
"2020-10-15";"CZ099Y";"9999";"M";"65+";"1";"";"";"";""
"2020-10-15";"CZ099Y";"9999";"Z";"20-64";"10";"";"";"";""
"2020-10-16";"CZ0100";"0";"M";"0-19";"23";"";"";"";""
"2020-10-16";"CZ0201";"2001";"M";"20-64";"20";"5";"";"";""
"2020-10-16";"CZ0201";"2025";"M";"65+";"2";"";"";"";""
"2020-10-16";"CZ0201";"2026";"Z";"20-64";"4";"1";"";"";""
"2020-10-16";"CZ0203";"2009";"Z";"20-64";"3";"1";"";"";""
"2020-10-16";"CZ0204";"2006";"M";"0-19";"1";"";"";"";""
"2020-10-14";"CZ0531";"5302";"M";"20-64";"3";"";"";"";""
"2020-10-14";"CZ0532";"5309";"Z";"0-19";"1";"1";"";"";""
"2020-10-14";"CZ0532";"9999";"Z";"20-64";"1";"";"";"";""
"2020-10-14";"CZ0533";"5307";"Z";"20-64";"11";"";"";"";""
"2020-10-14";"CZ0533";"5308";"M";"20-64";"4";"";"";"";""
"2020-10-14";"CZ0533";"5310";"Z";"20-64";"6";"";"";"";""
"2020-10-14";"CZ0534";"5301";"M";"20-64";"3";"";"";"";""
"2020-10-14";"CZ0534";"5306";"M";"0-19";"2";"";"";"";""
"2020-10-14";"CZ0534";"5315";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0534";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-14";"CZ0631";"6302";"M";"65+";"3";"";"";"";""
"2020-10-14";"CZ0631";"6304";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0632";"6305";"M";"65+";"7";"1";"";"";""
"2020-10-14";"CZ0632";"6312";"Z";"20-64";"4";"";"";"";""
"2020-10-14";"CZ0633";"6303";"M";"65+";"1";"";"";"";""
"2020-10-14";"CZ0633";"6309";"M";"65+";"1";"";"";"";""
"2020-10-14";"CZ0633";"6310";"Z";"20-64";"20";"";"";"";""
"2020-10-14";"CZ0634";"6306";"M";"65+";"1";"";"";"";""
"2020-10-14";"CZ0634";"6307";"Z";"20-64";"2";"";"";"";""
"2020-10-14";"CZ0634";"6313";"M";"0-19";"1";"";"";"";""
"2020-10-14";"CZ0635";"6301";"Z";"20-64";"2";"";"";"";""
"2020-10-14";"CZ0635";"6308";"M";"20-64";"7";"";"";"";""
"2020-10-14";"CZ0635";"6315";"Z";"0-19";"1";"";"";"";""
"2020-10-14";"CZ0641";"6401";"Z";"65+";"2";"";"";"";""
"2020-10-14";"CZ0642";"6403";"Z";"20-64";"143";"8";"";"";""
"2020-10-14";"CZ0643";"6408";"M";"20-64";"6";"";"";"";""
"2020-10-14";"CZ0643";"6409";"Z";"0-19";"2";"";"";"";""
"2020-10-14";"CZ0643";"6416";"M";"0-19";"4";"1";"";"";""
"2020-10-14";"CZ0644";"6404";"Z";"20-64";"5";"";"";"";""
"2020-10-14";"CZ0644";"6407";"Z";"20-64";"8";"";"";"";""
"2020-10-14";"CZ0645";"6406";"Z";"0-19";"2";"";"";"";""
"2020-10-14";"CZ0645";"6410";"M";"0-19";"3";"";"";"";""
"2020-10-14";"CZ0646";"6415";"M";"20-64";"6";"";"";"";""
"2020-10-14";"CZ0646";"6419";"Z";"0-19";"4";"";"";"";""
"2020-10-14";"CZ0712";"7105";"M";"20-64";"9";"";"";"";""
"2020-10-14";"CZ0712";"7105";"Z";"65+";"2";"";"";"";""
"2020-10-14";"CZ0712";"7107";"Z";"20-64";"63";"7";"";"";""
"2020-10-14";"CZ0712";"7110";"Z";"20-64";"4";"";"";"";""
"2020-10-14";"CZ0713";"7103";"Z";"65+";"2";"";"";"";""
"2020-10-14";"CZ0713";"7108";"Z";"20-64";"53";"";"";"";""
"2020-10-14";"CZ0714";"7101";"M";"20-64";"15";"1";"";"";""
"2020-10-14";"CZ0714";"7109";"M";"0-19";"2";"";"";"";""
"2020-10-14";"CZ0715";"7106";"M";"20-64";"12";"";"";"";""
"2020-10-14";"CZ0715";"7106";"Z";"65+";"1";"";"";"";""
"2020-10-14";"CZ0715";"7111";"Z";"20-64";"15";"";"";"";""
"2020-10-14";"CZ0721";"7201";"Z";"20-64";"5";"1";"";"";""
"2020-10-14";"CZ0721";"7202";"M";"20-64";"13";"";"";"";""
"2020-10-14";"CZ0722";"7207";"Z";"0-19";"8";"";"";"";""
"2020-10-14";"CZ0722";"7208";"M";"0-19";"2";"";"";"";""
"2020-10-14";"CZ0723";"7206";"M";"0-19";"6";"";"";"";""
