"datum_vysledku";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni_primarni";"pocet_testu_u_pozitivnich";"pocet_opakovanych"
"2020-05-17";"CZ0523";"JaromÏ¯";"Z";"20-64";"";"1";""
"2020-05-17";"CZ0722";"UherskÈ HradiötÏ";"M";"65+";"";"2";""
"2020-05-17";"CZ0803";"Orlov·";"Z";"20-64";"";"2";""
"2020-06-05";"CZ0323";"PlzeÚ";"Z";"65+";"";"3";""
"2020-06-05";"CZ0411";"Mari·nskÈ L·znÏ";"M";"20-64";"";"2";""
"2020-06-05";"CZ0412";"Karlovy Vary";"M";"20-64";"";"2";""
"2020-06-05";"CZ0421";"Varnsdorf";"Z";"20-64";"";"1";""
"2020-06-05";"CZ0425";"LitvÌnov";"M";"20-64";"";"2";""
"2020-06-05";"CZ0511";"»esk· LÌpa";"M";"20-64";"";"1";""
"2020-06-05";"CZ0521";"Hradec Kr·lovÈ";"Z";"20-64";"";"1";""
"2020-06-05";"CZ0635";"NovÈ MÏsto na MoravÏ";"Z";"20-64";"";"1";""
"2020-06-05";"CZ0712";"Olomouc";"M";"20-64";"3";"9";"6"
"2020-06-05";"CZ0713";"ProstÏjov";"M";"0-19";"";"2";""
"2020-06-05";"CZ0723";"Roûnov pod RadhoötÏm";"M";"20-64";"";"2";""
"2020-06-05";"CZ0805";"Opava";"Z";"20-64";"";"3";""
"2020-06-05";"CZ0806";"Ostrava";"M";"65+";"";"3";""
"2020-06-05";"CZ099Y";"N/A";"Z";"20-64";"";"1";""
"2020-06-06";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"";"2";""
"2020-06-06";"CZ0314";"Milevsko";"M";"65+";"";"1";""
"2020-06-06";"CZ0322";"Suöice";"M";"65+";"";"2";""
"2020-06-06";"CZ0327";"Tachov";"Z";"65+";"";"1";""
"2020-06-06";"CZ0411";"Cheb";"M";"0-19";"";"2";""
"2020-06-06";"CZ0634";"N·mÏöù nad Oslavou";"Z";"20-64";"";"3";""
"2020-06-06";"CZ0643";"älapanice";"Z";"0-19";"";"2";""
"2020-06-06";"CZ0647";"Moravsk˝ Krumlov";"M";"20-64";"";"2";""
"2020-06-06";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"";"4";""
"2020-06-06";"CZ0804";"BÌlovec";"Z";"20-64";"";"2";""
"2020-06-06";"CZ099Y";"N/A";"Z";"20-64";"";"2";""
"2020-06-07";"CZ0202";"Ho¯ovice";"M";"20-64";"";"1";""
"2020-06-07";"CZ0311";"»eskÈ BudÏjovice";"Z";"65+";"";"1";""
"2020-06-07";"CZ0643";"éidlochovice";"M";"0-19";"1";"2";"1"
"2020-06-08";"CZ0325";"N˝¯any";"Z";"65+";"";"1";""
"2020-06-08";"CZ0422";"Chomutov";"M";"20-64";"";"1";""
"2020-06-08";"CZ0427";"⁄stÌ nad Labem";"Z";"20-64";"";"1";""
"2020-06-08";"CZ0631";"ChotÏbo¯";"M";"20-64";"";"2";""
"2020-06-08";"CZ0646";"Vyökov";"M";"0-19";"";"2";""
"2020-06-08";"CZ0712";"Olomouc";"Z";"65+";"";"3";""
"2020-06-08";"CZ0712";"äternberk";"M";"65+";"";"1";""
"2020-06-08";"CZ0712";"UniËov";"Z";"65+";"";"2";""
"2020-06-08";"CZ0713";"ProstÏjov";"M";"20-64";"";"4";""
"2020-06-08";"CZ0715";"äumperk";"M";"20-64";"";"1";""
"2020-06-08";"CZ0721";"Holeöov";"M";"20-64";"";"2";""
"2020-06-08";"CZ0721";"KromÏ¯Ìû";"M";"20-64";"";"2";""
"2020-06-08";"CZ0724";"ZlÌn";"M";"20-64";"";"2";""
"2020-06-08";"CZ0802";"Fr˝dlant nad OstravicÌ";"Z";"65+";"";"1";""
"2020-06-08";"CZ0802";"T¯inec";"M";"65+";"";"2";""
"2020-06-08";"CZ0803";"Orlov·";"Z";"20-64";"";"13";""
"2020-06-08";"CZ0806";"Ostrava";"Z";"0-19";"1";"4";"3"
"2020-06-09";"CZ0201";"Beneöov";"Z";"20-64";"";"1";""
"2020-06-09";"CZ0203";"Slan˝";"M";"20-64";"";"2";""
"2020-06-09";"CZ0204";"»esk˝ Brod";"Z";"20-64";"";"1";""
"2020-06-09";"CZ0206";"Neratovice";"M";"20-64";"";"3";""
"2020-06-09";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"0-19";"";"1";""
"2020-06-09";"CZ0321";"Domaûlice";"Z";"20-64";"";"7";""
"2020-06-09";"CZ0325";"Kralovice";"M";"20-64";"";"1";""
"2020-06-09";"CZ0412";"Karlovy Vary";"Z";"65+";"";"1";""
"2020-06-09";"CZ0413";"Sokolov";"Z";"0-19";"";"1";""
"2020-06-09";"CZ0424";"Louny";"Z";"20-64";"";"2";""
"2020-06-09";"CZ0427";"⁄stÌ nad Labem";"M";"65+";"";"2";""
"2020-06-09";"CZ0514";"Semily";"Z";"65+";"";"1";""
"2020-06-09";"CZ0523";"N·chod";"Z";"0-19";"";"2";""
"2020-06-09";"CZ0646";"Vyökov";"M";"0-19";"";"2";""
"2020-06-09";"CZ0721";"KromÏ¯Ìû";"M";"20-64";"";"2";""
"2020-06-09";"CZ0803";"»esk˝ TÏöÌn";"Z";"20-64";"1";"2";"1"
"2020-06-09";"CZ0803";"Karvin·";"M";"20-64";"7";"29";"22"
"2020-06-09";"CZ0805";"VÌtkov";"M";"65+";"";"1";""
"2020-06-10";"CZ0203";"Kladno";"M";"20-64";"2";"11";"9"
"2020-06-10";"CZ0206";"Neratovice";"M";"20-64";"";"2";""
"2020-06-10";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"0-19";"";"1";""
"2020-06-10";"CZ0209";"ÿÌËany";"Z";"0-19";"";"2";""
"2020-06-10";"CZ020A";"»ernoöice";"Z";"20-64";"3";"6";"3"
"2020-06-10";"CZ0316";"Strakonice";"M";"65+";"";"1";""
"2020-06-10";"CZ0321";"Domaûlice";"Z";"20-64";"";"2";""
"2020-06-10";"CZ0324";"Stod";"Z";"65+";"";"1";""
"2020-06-10";"CZ0326";"Rokycany";"M";"20-64";"";"1";""
"2020-06-10";"CZ0412";"Karlovy Vary";"Z";"65+";"";"2";""
"2020-06-10";"CZ0512";"Tanvald";"Z";"0-19";"";"2";""
"2020-06-10";"CZ0513";"Fr˝dlant";"Z";"65+";"";"1";""
"2020-06-10";"CZ0514";"Semily";"Z";"65+";"";"1";""
"2020-06-10";"CZ0521";"Hradec Kr·lovÈ";"M";"20-64";"";"4";""
"2020-06-10";"CZ0523";"N·chod";"Z";"0-19";"";"1";""
"2020-06-10";"CZ0533";"Svitavy";"Z";"65+";"";"1";""
"2020-06-10";"CZ0643";"Poho¯elice";"Z";"20-64";"";"3";""
"2020-06-10";"CZ0644";"Mikulov";"M";"65+";"";"2";""
"2020-06-10";"CZ0645";"VeselÌ nad Moravou";"M";"20-64";"";"1";""
"2020-06-10";"CZ0647";"Znojmo";"Z";"0-19";"";"1";""
"2020-06-10";"CZ0714";"P¯erov";"Z";"20-64";"";"1";""
"2020-06-10";"CZ0723";"VsetÌn";"M";"20-64";"";"3";""
"2020-06-10";"CZ0724";"Otrokovice";"M";"20-64";"";"1";""
"2020-06-10";"CZ0805";"Opava";"M";"20-64";"";"1";""
"2020-06-10";"CZ0806";"Ostrava";"M";"20-64";"";"21";""
"2020-06-11";"CZ0100";"Praha";"Z";"65+";"";"23";""
"2020-06-11";"CZ0203";"Kladno";"M";"20-64";"2";"";""
"2020-06-11";"CZ020A";"»ernoöice";"Z";"20-64";"2";"3";"1"
"2020-04-19";"CZ020A";"»ernoöice";"Z";"20-64";"";"6";""
"2020-04-19";"CZ0323";"PlzeÚ";"Z";"20-64";"1";"2";"1"
"2020-04-19";"CZ0411";"Mari·nskÈ L·znÏ";"Z";"65+";"1";"2";"1"
"2020-04-19";"CZ0423";"Lovosice";"M";"20-64";"1";"2";"1"
"2020-04-19";"CZ0512";"Jablonec nad Nisou";"M";"65+";"";"2";""
"2020-04-19";"CZ0512";"éelezn˝ Brod";"M";"20-64";"1";"";""
"2020-04-19";"CZ0525";"Trutnov";"Z";"20-64";"";"2";""
"2020-04-19";"CZ0532";"Pardubice";"Z";"20-64";"";"2";""
"2020-04-19";"CZ0631";"ChotÏbo¯";"Z";"20-64";"";"1";""
"2020-04-19";"CZ0634";"T¯ebÌË";"M";"20-64";"";"1";""
"2020-04-19";"CZ0641";"Boskovice";"M";"20-64";"";"1";""
"2020-04-19";"CZ0647";"Znojmo";"M";"65+";"";"1";""
"2020-04-19";"CZ0712";"Litovel";"Z";"20-64";"";"8";""
"2020-04-19";"CZ0721";"KromÏ¯Ìû";"Z";"0-19";"";"2";""
"2020-04-19";"CZ0724";"ValaöskÈ Klobouky";"Z";"20-64";"";"2";""
"2020-04-19";"CZ0802";"Fr˝dek-MÌstek";"Z";"65+";"1";"2";"1"
"2020-04-19";"CZ0803";"Karvin·";"M";"20-64";"";"1";""
"2020-04-19";"CZ0805";"HluËÌn";"Z";"20-64";"";"4";""
"2020-04-19";"CZ0805";"Opava";"Z";"65+";"1";"3";"2"
"2020-04-20";"CZ0100";"Praha";"M";"0-19";"4";"12";"8"
"2020-04-20";"CZ0206";"Neratovice";"Z";"65+";"";"1";""
"2020-04-20";"CZ0208";"Nymburk";"Z";"20-64";"";"2";""
"2020-04-20";"CZ0321";"Horöovsk˝ T˝n";"Z";"20-64";"";"2";""
"2020-04-20";"CZ0322";"Suöice";"Z";"20-64";"";"1";""
"2020-04-20";"CZ0425";"LitvÌnov";"M";"20-64";"";"1";""
"2020-04-20";"CZ0521";"Hradec Kr·lovÈ";"Z";"20-64";"";"7";""
"2020-04-20";"CZ0635";"éÔ·r nad S·zavou";"Z";"20-64";"";"4";""
"2020-04-20";"CZ0643";"Ku¯im";"M";"20-64";"";"1";""
"2020-04-20";"CZ0644";"B¯eclav";"Z";"20-64";"";"12";""
"2020-04-20";"CZ0647";"Moravsk˝ Krumlov";"Z";"65+";"";"1";""
"2020-04-20";"CZ0647";"Znojmo";"M";"20-64";"";"3";""
"2020-04-20";"CZ0712";"UniËov";"M";"0-19";"";"1";""
"2020-04-20";"CZ0713";"ProstÏjov";"M";"0-19";"";"2";""
"2020-04-20";"CZ0714";"Hranice";"M";"20-64";"";"10";""
"2020-04-20";"CZ0715";"Z·b¯eh";"M";"20-64";"";"2";""
"2020-04-20";"CZ0723";"VsetÌn";"Z";"0-19";"";"2";""
"2020-04-20";"CZ0724";"Otrokovice";"M";"65+";"";"2";""
"2020-04-20";"CZ0724";"Otrokovice";"Z";"20-64";"4";"10";"6"
"2020-04-20";"CZ0804";"BÌlovec";"Z";"20-64";"";"3";""
"2020-04-20";"CZ0804";"Odry";"Z";"20-64";"";"3";""
"2020-04-21";"CZ0201";"Beneöov";"M";"20-64";"";"3";""
"2020-04-21";"CZ0204";"»esk˝ Brod";"M";"20-64";"";"1";""
"2020-04-21";"CZ0209";"ÿÌËany";"M";"20-64";"2";"5";"3"
"2020-04-21";"CZ0314";"PÌsek";"M";"20-64";"";"2";""
"2020-04-21";"CZ0321";"Horöovsk˝ T˝n";"Z";"0-19";"";"1";""
"2020-04-21";"CZ0322";"Klatovy";"M";"65+";"";"4";""
"2020-04-21";"CZ0413";"Sokolov";"Z";"0-19";"";"1";""
"2020-04-21";"CZ0422";"KadaÚ";"M";"20-64";"";"1";""
"2020-04-21";"CZ0423";"Lovosice";"Z";"65+";"1";"3";"2"
"2020-04-21";"CZ0425";"Most";"Z";"20-64";"";"4";""
"2020-04-21";"CZ0426";"Teplice";"M";"65+";"";"6";""
"2020-04-21";"CZ0514";"Semily";"M";"20-64";"";"1";""
"2020-04-21";"CZ0523";"Broumov";"M";"20-64";"";"2";""
"2020-04-21";"CZ0523";"N·chod";"M";"20-64";"";"4";""
"2020-04-21";"CZ0532";"P¯elouË";"Z";"20-64";"";"1";""
"2020-04-21";"CZ0533";"Litomyöl";"M";"20-64";"";"1";""
"2020-04-21";"CZ0631";"HavlÌËk˘v Brod";"Z";"20-64";"";"1";""
"2020-04-21";"CZ0631";"SvÏtl· nad S·zavou";"Z";"20-64";"";"2";""
"2020-04-21";"CZ0632";"Jihlava";"Z";"20-64";"";"2";""
"2020-04-21";"CZ0634";"T¯ebÌË";"Z";"65+";"";"4";""
"2020-04-21";"CZ0645";"Kyjov";"M";"65+";"";"3";""
"2020-04-21";"CZ0714";"Hranice";"M";"0-19";"1";"4";"3"
"2020-04-21";"CZ0722";"UherskÈ HradiötÏ";"Z";"65+";"1";"";""
"2020-04-21";"CZ0802";"Jablunkov";"Z";"0-19";"";"1";""
"2020-04-21";"CZ0803";"»esk˝ TÏöÌn";"Z";"20-64";"";"2";""
"2020-04-21";"CZ0805";"VÌtkov";"Z";"65+";"1";"2";"1"
"2020-04-21";"CZ0806";"Ostrava";"Z";"20-64";"2";"27";"25"
"2020-04-22";"CZ0201";"Beneöov";"M";"0-19";"";"1";""
"2020-04-22";"CZ0202";"Ho¯ovice";"M";"20-64";"";"5";""
"2020-04-22";"CZ0203";"Kladno";"Z";"20-64";"";"8";""
"2020-04-22";"CZ0204";"KolÌn";"M";"20-64";"1";"3";"2"
"2020-04-22";"CZ0207";"Mnichovo HradiötÏ";"Z";"20-64";"";"2";""
"2020-04-22";"CZ0315";"Vimperk";"M";"20-64";"";"2";""
"2020-04-22";"CZ0324";"Nepomuk";"M";"65+";"";"2";""
"2020-04-22";"CZ0423";"Lovosice";"Z";"20-64";"1";"4";"3"
"2020-04-22";"CZ0424";"éatec";"Z";"20-64";"";"1";""
"2020-04-22";"CZ0426";"Teplice";"M";"20-64";"";"4";""
"2020-04-22";"CZ0427";"⁄stÌ nad Labem";"M";"65+";"";"2";""
"2020-04-22";"CZ0427";"⁄stÌ nad Labem";"Z";"20-64";"";"10";""
"2020-04-22";"CZ0522";"JiËÌn";"Z";"0-19";"";"1";""
"2020-04-22";"CZ0532";"Pardubice";"Z";"65+";"";"7";""
"2020-04-22";"CZ0534";"Kr·lÌky";"Z";"20-64";"";"1";""
"2020-04-22";"CZ0635";"Byst¯ice nad Pernötejnem";"Z";"20-64";"";"4";""
"2020-04-22";"CZ0643";"IvanËice";"Z";"20-64";"";"2";""
"2020-04-22";"CZ0646";"Vyökov";"Z";"20-64";"1";"";""
"2020-04-22";"CZ0715";"äumperk";"M";"20-64";"";"13";""
"2020-04-22";"CZ0801";"R˝ma¯ov";"M";"20-64";"";"2";""
"2020-04-22";"CZ0803";"Orlov·";"M";"20-64";"";"2";""
"2020-04-22";"CZ0806";"Ostrava";"Z";"0-19";"1";"5";"4"
"2020-05-17";"CZ0521";"Hradec Kr·lovÈ";"Z";"65+";"";"1";""
"2020-05-17";"CZ0724";"ZlÌn";"M";"20-64";"";"3";""
"2020-05-17";"CZ0803";"HavÌ¯ov";"Z";"20-64";"";"1";""
"2020-05-17";"CZ0803";"Karvin·";"M";"0-19";"";"1";""
"2020-05-18";"CZ0204";"KolÌn";"Z";"20-64";"";"2";""
"2020-05-18";"CZ0323";"PlzeÚ";"Z";"20-64";"";"3";""
"2020-05-18";"CZ0324";"Stod";"Z";"65+";"";"2";""
"2020-05-18";"CZ0411";"Mari·nskÈ L·znÏ";"Z";"65+";"";"1";""
"2020-05-18";"CZ0424";"Louny";"M";"20-64";"";"1";""
"2020-05-18";"CZ0425";"Most";"Z";"65+";"";"1";""
"2020-05-18";"CZ0512";"Jablonec nad Nisou";"M";"65+";"";"1";""
"2020-05-18";"CZ0523";"JaromÏ¯";"Z";"20-64";"";"1";""
"2020-05-18";"CZ0632";"Jihlava";"M";"20-64";"";"1";""
"2020-05-18";"CZ0712";"Olomouc";"M";"65+";"";"3";""
"2020-05-18";"CZ0712";"äternberk";"M";"20-64";"";"4";""
"2020-05-18";"CZ0714";"N/A";"M";"20-64";"";"1";""
"2020-05-18";"CZ0723";"VsetÌn";"M";"20-64";"";"1";""
"2020-05-18";"CZ0803";"»esk˝ TÏöÌn";"M";"20-64";"3";"9";"6"
"2020-05-18";"CZ0803";"Karvin·";"M";"20-64";"17";"85";"68"
"2020-05-18";"CZ0804";"BÌlovec";"M";"0-19";"";"2";""
"2020-05-18";"CZ0804";"Kop¯ivnice";"Z";"20-64";"";"6";""
"2020-05-18";"CZ0805";"HluËÌn";"Z";"20-64";"";"2";""
"2020-05-18";"CZ0805";"Krava¯e";"Z";"20-64";"";"1";""
"2020-05-18";"CZ0806";"Ostrava";"M";"20-64";"3";"19";"16"
"2020-05-19";"CZ0207";"Mlad· Boleslav";"Z";"20-64";"";"1";""
"2020-05-19";"CZ0313";"DaËice";"M";"20-64";"";"2";""
"2020-05-19";"CZ0413";"Sokolov";"M";"20-64";"";"2";""
"2020-05-19";"CZ0523";"N·chod";"M";"0-19";"";"4";""
"2020-05-19";"CZ0525";"VrchlabÌ";"M";"20-64";"";"1";""
"2020-05-19";"CZ0533";"Moravsk· T¯ebov·";"M";"20-64";"";"1";""
"2020-05-19";"CZ0534";"⁄stÌ nad OrlicÌ";"M";"20-64";"";"1";""
"2020-05-19";"CZ0643";"Ku¯im";"M";"65+";"";"1";""
"2020-05-19";"CZ0804";"BÌlovec";"Z";"65+";"";"2";""
"2020-05-19";"CZ0804";"Nov˝ JiËÌn";"M";"65+";"";"2";""
"2020-05-20";"CZ0100";"Praha";"M";"65+";"1";"7";"6"
"2020-05-20";"CZ0100";"Praha";"Z";"20-64";"8";"65";"57"
"2020-05-20";"CZ0206";"N/A";"Z";"20-64";"1";"";""
"2020-05-20";"CZ0209";"ÿÌËany";"M";"20-64";"";"4";""
"2020-05-20";"CZ0323";"PlzeÚ";"Z";"20-64";"";"5";""
"2020-05-20";"CZ0411";"Cheb";"M";"65+";"";"2";""
"2020-05-20";"CZ0412";"Ostrov";"Z";"65+";"1";"2";"1"
"2020-05-20";"CZ0512";"Jablonec nad Nisou";"Z";"0-19";"";"2";""
"2020-05-20";"CZ0522";"JiËÌn";"M";"20-64";"";"1";""
"2020-05-20";"CZ0632";"Jihlava";"Z";"65+";"";"1";""
"2020-05-20";"CZ0642";"Brno";"M";"65+";"";"2";""
"2020-05-20";"CZ0642";"Brno";"Z";"20-64";"";"15";""
"2020-05-20";"CZ0644";"Mikulov";"M";"20-64";"";"1";""
"2020-05-20";"CZ0645";"HodonÌn";"M";"20-64";"";"1";""
"2020-05-20";"CZ0802";"Fr˝dek-MÌstek";"Z";"65+";"";"1";""
"2020-05-21";"CZ0201";"Beneöov";"M";"0-19";"";"2";""
"2020-05-21";"CZ0205";"»·slav";"Z";"65+";"";"1";""
"2020-05-21";"CZ0312";"Kaplice";"M";"20-64";"";"1";""
"2020-05-21";"CZ0327";"Tachov";"Z";"20-64";"";"2";""
"2020-05-21";"CZ0411";"Mari·nskÈ L·znÏ";"M";"65+";"";"2";""
"2020-05-21";"CZ0411";"Mari·nskÈ L·znÏ";"Z";"20-64";"";"2";""
"2020-05-21";"CZ0426";"Teplice";"M";"20-64";"1";"7";"6"
"2020-05-21";"CZ0533";"Litomyöl";"M";"0-19";"";"1";""
"2020-05-21";"CZ0712";"Olomouc";"Z";"20-64";"";"1";""
"2020-05-21";"CZ0802";"T¯inec";"M";"20-64";"1";"2";"1"
"2020-05-22";"CZ0100";"Praha";"Z";"0-19";"";"2";""
"2020-05-22";"CZ020A";"»ernoöice";"M";"0-19";"";"3";""
"2020-05-22";"CZ0312";"»esk˝ Krumlov";"M";"65+";"";"1";""
"2020-05-22";"CZ0314";"PÌsek";"M";"20-64";"";"1";""
"2020-05-22";"CZ0321";"Domaûlice";"Z";"65+";"";"3";""
"2020-05-22";"CZ0411";"Cheb";"M";"65+";"";"4";""
"2020-05-22";"CZ0646";"Vyökov";"Z";"0-19";"1";"";""
"2020-05-22";"CZ0724";"Otrokovice";"Z";"65+";"";"2";""
"2020-05-22";"CZ0802";"Fr˝dlant nad OstravicÌ";"Z";"20-64";"";"1";""
"2020-05-22";"CZ0803";"HavÌ¯ov";"M";"20-64";"3";"18";"15"
"2020-05-22";"CZ0805";"Krava¯e";"M";"0-19";"";"1";""
"2020-05-22";"CZ0806";"Ostrava";"Z";"65+";"";"2";""
"2020-05-23";"CZ0204";"KolÌn";"M";"20-64";"1";"";""
"2020-05-23";"CZ020B";"P¯Ìbram";"Z";"20-64";"";"2";""
"2020-05-23";"CZ0322";"Klatovy";"Z";"20-64";"";"1";""
"2020-05-23";"CZ0323";"PlzeÚ";"M";"20-64";"";"1";""
"2020-05-23";"CZ0325";"N˝¯any";"Z";"20-64";"";"1";""
"2020-05-23";"CZ0411";"Mari·nskÈ L·znÏ";"Z";"20-64";"";"2";""
"2020-05-23";"CZ0423";"Lovosice";"Z";"20-64";"1";"";""
"2020-05-23";"CZ0802";"Jablunkov";"M";"20-64";"1";"1";"0"
"2020-05-23";"CZ0803";"BohumÌn";"Z";"0-19";"";"2";""
"2020-05-24";"CZ0100";"Praha";"Z";"0-19";"";"5";""
"2020-05-24";"CZ020B";"SedlËany";"M";"20-64";"";"1";""
"2020-05-24";"CZ0324";"Stod";"Z";"20-64";"";"1";""
"2020-05-24";"CZ0411";"Aö";"M";"20-64";"";"2";""
"2020-05-24";"CZ0421";"Rumburk";"M";"65+";"";"1";""
"2020-05-24";"CZ0521";"Hradec Kr·lovÈ";"Z";"0-19";"";"2";""
"2020-05-24";"CZ0525";"Trutnov";"Z";"20-64";"";"2";""
"2020-05-24";"CZ0714";"Hranice";"Z";"20-64";"";"2";""
"2020-05-24";"CZ0803";"HavÌ¯ov";"M";"20-64";"19";"19";"0"
"2020-05-25";"CZ0100";"Praha";"M";"20-64";"4";"66";"62"
"2020-05-25";"CZ020B";"P¯Ìbram";"Z";"20-64";"1";"";""
"2020-04-25";"CZ0425";"LitvÌnov";"M";"20-64";"";"2";""
"2020-04-25";"CZ0524";"Rychnov nad KnÏûnou";"M";"65+";"";"2";""
"2020-04-25";"CZ0532";"Holice";"Z";"20-64";"";"1";""
"2020-04-25";"CZ0532";"P¯elouË";"M";"20-64";"";"1";""
"2020-04-25";"CZ0634";"T¯ebÌË";"Z";"0-19";"";"1";""
"2020-04-25";"CZ0644";"B¯eclav";"Z";"20-64";"";"9";""
"2020-04-25";"CZ0712";"Litovel";"M";"20-64";"";"12";""
"2020-04-25";"CZ0721";"KromÏ¯Ìû";"Z";"20-64";"";"3";""
"2020-04-25";"CZ0722";"Uhersk˝ Brod";"M";"65+";"";"2";""
"2020-04-25";"CZ0722";"Uhersk˝ Brod";"Z";"20-64";"1";"8";"7"
"2020-04-25";"CZ0724";"Otrokovice";"Z";"20-64";"";"6";""
"2020-04-25";"CZ0724";"ZlÌn";"M";"65+";"";"4";""
"2020-04-25";"CZ0724";"ZlÌn";"Z";"20-64";"";"2";""
"2020-04-25";"CZ0802";"Fr˝dek-MÌstek";"M";"0-19";"";"3";""
"2020-04-25";"CZ0805";"Opava";"Z";"0-19";"1";"2";"1"
"2020-04-26";"CZ0203";"Slan˝";"Z";"20-64";"1";"2";"1"
"2020-04-26";"CZ020A";"»ernoöice";"M";"65+";"";"1";""
"2020-04-26";"CZ0322";"Klatovy";"Z";"65+";"";"1";""
"2020-04-26";"CZ0412";"Karlovy Vary";"M";"20-64";"";"2";""
"2020-04-26";"CZ0521";"Hradec Kr·lovÈ";"M";"20-64";"";"2";""
"2020-04-26";"CZ0631";"HavlÌËk˘v Brod";"Z";"20-64";"";"2";""
"2020-04-26";"CZ0642";"Brno";"Z";"65+";"";"2";""
"2020-04-26";"CZ0712";"UniËov";"M";"20-64";"";"4";""
"2020-04-26";"CZ0724";"LuhaËovice";"M";"20-64";"";"2";""
"2020-04-26";"CZ0805";"Opava";"Z";"20-64";"1";"7";"6"
"2020-04-26";"CZ0806";"Ostrava";"Z";"20-64";"";"8";""
"2020-04-27";"";"";"";"";"";"15";""
"2020-04-27";"CZ0100";"Praha";"M";"0-19";"";"5";""
"2020-04-27";"CZ0201";"Beneöov";"Z";"0-19";"";"1";""
"2020-04-27";"CZ0202";"Beroun";"Z";"20-64";"";"2";""
"2020-04-27";"CZ0202";"Ho¯ovice";"M";"20-64";"";"3";""
"2020-04-27";"CZ0205";"Kutn· Hora";"Z";"0-19";"";"2";""
"2020-04-27";"CZ0315";"Vimperk";"M";"20-64";"";"7";""
"2020-04-27";"CZ0321";"Domaûlice";"M";"65+";"";"3";""
"2020-04-27";"CZ0321";"Domaûlice";"Z";"0-19";"";"3";""
"2020-04-27";"CZ0324";"Stod";"M";"20-64";"";"1";""
"2020-04-27";"CZ0413";"Sokolov";"M";"65+";"";"2";""
"2020-04-27";"CZ0423";"LitomÏ¯ice";"M";"0-19";"";"2";""
"2020-04-27";"CZ0424";"Podbo¯any";"M";"20-64";"";"2";""
"2020-04-27";"CZ0426";"Teplice";"Z";"20-64";"";"2";""
"2020-04-27";"CZ0523";"N·chod";"M";"65+";"";"4";""
"2020-04-27";"CZ0524";"Kostelec nad OrlicÌ";"Z";"20-64";"";"1";""
"2020-04-27";"CZ0532";"Pardubice";"M";"20-64";"1";"6";"5"
"2020-04-27";"CZ0534";"Lanökroun";"M";"20-64";"";"2";""
"2020-04-27";"CZ0634";"N·mÏöù nad Oslavou";"Z";"20-64";"";"9";""
"2020-04-27";"CZ0643";"IvanËice";"Z";"20-64";"";"2";""
"2020-04-27";"CZ0643";"Ku¯im";"Z";"65+";"";"2";""
"2020-04-27";"CZ0643";"Rosice";"M";"20-64";"";"8";""
"2020-04-27";"CZ0644";"B¯eclav";"M";"0-19";"";"2";""
"2020-04-27";"CZ0644";"Mikulov";"Z";"65+";"";"3";""
"2020-04-27";"CZ0647";"Znojmo";"Z";"20-64";"";"36";""
"2020-04-27";"CZ0712";"Litovel";"M";"20-64";"";"61";""
"2020-04-27";"CZ0712";"äternberk";"Z";"0-19";"";"2";""
"2020-04-27";"CZ0713";"ProstÏjov";"M";"0-19";"";"4";""
"2020-04-27";"CZ0714";"Hranice";"M";"20-64";"";"8";""
"2020-04-27";"CZ0803";"BohumÌn";"Z";"65+";"";"1";""
"2020-04-27";"CZ0804";"BÌlovec";"Z";"20-64";"3";"7";"4"
"2020-04-28";"CZ0201";"Vlaöim";"M";"20-64";"";"1";""
"2020-04-28";"CZ0209";"ÿÌËany";"Z";"20-64";"";"3";""
"2020-04-28";"CZ020A";"»ernoöice";"M";"65+";"";"2";""
"2020-04-28";"CZ020A";"»ernoöice";"Z";"0-19";"";"1";""
"2020-04-28";"CZ020B";"P¯Ìbram";"M";"20-64";"";"3";""
"2020-04-28";"CZ0311";"»eskÈ BudÏjovice";"Z";"65+";"";"4";""
"2020-04-28";"CZ0312";"»esk˝ Krumlov";"Z";"65+";"";"2";""
"2020-04-28";"CZ0314";"PÌsek";"Z";"20-64";"";"1";""
"2020-04-28";"CZ0317";"SobÏslav";"Z";"20-64";"";"2";""
"2020-04-28";"CZ0324";"P¯eötice";"Z";"20-64";"";"1";""
"2020-04-28";"CZ0411";"Cheb";"Z";"65+";"";"5";""
"2020-04-28";"CZ0422";"KadaÚ";"M";"65+";"";"2";""
"2020-04-28";"CZ0423";"LitomÏ¯ice";"M";"20-64";"1";"4";"3"
"2020-04-28";"CZ0522";"JiËÌn";"Z";"20-64";"";"2";""
"2020-04-28";"CZ0523";"N·chod";"Z";"20-64";"";"1";""
"2020-04-28";"CZ0631";"SvÏtl· nad S·zavou";"Z";"65+";"";"1";""
"2020-04-28";"CZ0634";"T¯ebÌË";"M";"0-19";"";"2";""
"2020-04-28";"CZ0642";"Brno";"Z";"65+";"";"6";""
"2020-04-28";"CZ0643";"Tiönov";"Z";"20-64";"";"3";""
"2020-04-28";"CZ0645";"Kyjov";"M";"65+";"";"1";""
"2020-04-28";"CZ0712";"UniËov";"Z";"65+";"";"6";""
